# session_start_unix_us=1780921516075989
# session_end_unix_us=1780922684827488
block,trial,trail_timestamp,rt,correct,time_limit,timed_out,onset_unix,response_unix
practice,1,2026-06-08 14:36:11.726443,2.116015999999945,False,,,1780922171739870,1780922173841905
practice,2,2026-06-08 14:36:14.873092,1.5196246999998948,False,,,1780922174889015,1780922176392393
practice,3,2026-06-08 14:36:17.423973,2.9520041999999194,True,,,1780922177439618,1780922180375561
practice,4,2026-06-08 14:36:21.406674,3.070078100000046,True,,,1780922181423130,1780922184476740
practice,5,2026-06-08 14:36:25.508241,3.7685166999999637,True,,,1780922185522955,1780922189276305
baseline,1,2026-06-08 14:36:32.258940,1.8697484999997869,True,,,1780922192273471,1780922194141672
baseline,2,2026-06-08 14:36:34.957831,1.6181310000001758,True,,,1780922194974101,1780922196575478
baseline,3,2026-06-08 14:36:37.390021,1.4192071000002215,True,,,1780922197406348,1780922198808845
baseline,4,2026-06-08 14:36:39.625080,1.0505356999997275,True,,,1780922199639640,1780922200675427
baseline,5,2026-06-08 14:36:41.491256,2.2846018000000186,False,,,1780922201506502,1780922203775499
baseline,6,2026-06-08 14:36:44.590232,1.7026875999999902,True,,,1780922204606333,1780922206292355
baseline,7,2026-06-08 14:36:47.107194,0.6035250999998425,True,,,1780922207123292,1780922207725234
baseline,8,2026-06-08 14:36:48.541522,1.668450699999994,False,,,1780922208556517,1780922210209520
baseline,9,2026-06-08 14:36:51.023209,1.33608729999969,True,,,1780922211039671,1780922212358945
baseline,10,2026-06-08 14:36:53.173572,1.0189069000002746,True,,,1780922213189696,1780922214192051
baseline,11,2026-06-08 14:36:55.008353,0.7172756999998455,True,,,1780922215023075,1780922215725160
baseline,12,2026-06-08 14:36:56.540066,1.1368758999997226,True,,,1780922216556372,1780922217677244
baseline,13,2026-06-08 14:36:58.489977,1.171867900000052,True,,,1780922218506671,1780922219675841
baseline,14,2026-06-08 14:37:00.490615,0.723038600000109,True,,,1780922220505622,1780922221225976
baseline,15,2026-06-08 14:37:02.039918,0.7859300999998595,True,,,1780922222056367,1780922222825392
baseline,16,2026-06-08 14:37:03.641245,0.8023815999999897,True,,,1780922223655794,1780922224443253
baseline,17,2026-06-08 14:37:05.258318,0.8510683999998037,True,,,1780922225273160,1780922226109357
baseline,18,2026-06-08 14:37:06.925108,1.0526062000003549,True,,,1780922226939920,1780922227992346
baseline,19,2026-06-08 14:37:08.806982,1.2025546999998369,True,,,1780922228823087,1780922230009213
baseline,20,2026-06-08 14:37:10.824910,0.9347113000003446,True,,,1780922230839835,1780922231759112
baseline,21,2026-06-08 14:37:12.575235,1.384584100000211,True,,,1780922232589921,1780922233959528
baseline,22,2026-06-08 14:37:14.773690,1.2362757999999303,True,,,1780922234789828,1780922236010051
baseline,23,2026-06-08 14:37:16.825255,1.18587000000025,True,,,1780922236839842,1780922238026138
baseline,24,2026-06-08 14:37:18.840348,1.0192046000001938,True,,,1780922238856571,1780922239859092
baseline,25,2026-06-08 14:37:20.675181,0.6443693000001076,True,,,1780922240689859,1780922241319144
baseline,26,2026-06-08 14:37:22.140388,0.7696722000000591,True,,,1780922242156515,1780922242909814
baseline,27,2026-06-08 14:37:23.723796,1.2856873000000633,True,,,1780922243739850,1780922245008946
baseline,28,2026-06-08 14:37:25.823580,0.8044970000000831,True,,,1780922245839836,1780922246642932
