# session_start_unix_us=1780923141378124
# session_end_unix_us=1780923697413648
block,trial,trail_timestamp,rt,correct,time_limit,timed_out,onset_unix,response_unix
practice,1,2026-06-08 14:52:56.397748,2.6142853000001196,True,,,1780923176409515,1780923179011963
practice,2,2026-06-08 14:53:00.044790,0.9855437000005622,True,,,1780923180060026,1780923181045336
practice,3,2026-06-08 14:53:02.076476,1.2364793999995527,True,,,1780923182092847,1780923183312622
practice,4,2026-06-08 14:53:04.344599,2.9015661999992517,True,,,1780923184359659,1780923187245764
practice,5,2026-06-08 14:53:08.278381,0.8348771000000852,True,,,1780923188293041,1780923189112964
baseline,1,2026-06-08 14:53:13.896876,0.8482813000000533,True,,,1780923193908975,1780923194744721
baseline,2,2026-06-08 14:53:15.561224,0.9686885000000984,True,,,1780923195576663,1780923196529437
baseline,3,2026-06-08 14:53:17.344922,1.0013278999995237,True,,,1780923197359058,1780923198346399
baseline,4,2026-06-08 14:53:19.160698,1.2684886999995797,True,,,1780923199175722,1780923200428861
baseline,5,2026-06-08 14:53:21.245060,0.7856080999999904,True,,,1780923201259953,1780923202046315
baseline,6,2026-06-08 14:53:22.860369,0.7690747999995438,True,,,1780923202878560,1780923203628972
baseline,7,2026-06-08 14:53:24.445146,0.8507280000003448,True,,,1780923204459868,1780923205295677
baseline,8,2026-06-08 14:53:26.111610,1.917625400000361,True,,,1780923206126675,1780923208028899
baseline,9,2026-06-08 14:53:28.844848,0.7368624000000636,True,,,1780923208860221,1780923209580975
baseline,10,2026-06-08 14:53:30.394940,0.835237600000255,True,,,1780923210409916,1780923211230181
baseline,11,2026-06-08 14:53:32.043460,1.1027923000001465,True,,,1780923212060010,1780923213145736
baseline,12,2026-06-08 14:53:33.961211,1.035643400000481,True,,,1780923213976309,1780923214996535
baseline,13,2026-06-08 14:53:35.810086,1.0195091999994474,True,,,1780923215826847,1780923216829181
baseline,14,2026-06-08 14:53:37.645429,0.8011532000000443,True,,,1780923217659982,1780923218446231
baseline,15,2026-06-08 14:53:39.261083,1.3848209000007046,True,,,1780923219276162,1780923220645786
baseline,16,2026-06-08 14:53:41.461766,0.9175812000003134,True,,,1780923221476676,1780923222378969
baseline,17,2026-06-08 14:53:43.195526,2.2501069999998435,True,,,1780923223209693,1780923225445588
baseline,18,2026-06-08 14:53:46.260098,0.7520803000006708,True,,,1780923226276000,1780923227011836
baseline,19,2026-06-08 14:53:47.827897,1.1361815000000206,True,,,1780923227843486,1780923228963819
baseline,20,2026-06-08 14:53:49.778639,0.8342996999999741,True,,,1780923229793368,1780923230612848
baseline,21,2026-06-08 14:53:51.426516,0.5033606999995754,True,,,1780923231443487,1780923231929460
baseline,22,2026-06-08 14:53:52.744937,0.5171141000000716,True,,,1780923232760201,1780923233261650
baseline,23,2026-06-08 14:53:54.078801,0.8171319000002768,True,,,1780923234093048,1780923234895321
baseline,24,2026-06-08 14:53:55.711214,1.5848470999999336,True,,,1780923235726421,1780923237295434
baseline,25,2026-06-08 14:53:58.111782,0.834002400000827,True,,,1780923238126797,1780923238945535
baseline,26,2026-06-08 14:53:59.761556,0.8674897000000783,True,,,1780923239776557,1780923240628857
baseline,27,2026-06-08 14:54:01.443332,1.0703708999999435,True,,,1780923241459584,1780923242513238
baseline,28,2026-06-08 14:54:03.326766,0.9368323999997301,True,,,1780923243343440,1780923244263384
baseline,29,2026-06-08 14:54:05.078411,1.1169519000004584,True,,,1780923245093489,1780923246194854
baseline,30,2026-06-08 14:54:07.011833,0.9011019999998098,True,,,1780923247026745,1780923247912734
baseline,31,2026-06-08 14:54:08.726908,1.118935500000589,True,,,1780923248743442,1780923249845254
baseline,32,2026-06-08 14:54:10.662223,0.8854522000001452,True,,,1780923250676770,1780923251562426
baseline,33,2026-06-08 14:54:12.376739,0.818879399999787,True,,,1780923252393266,1780923253195608
baseline,34,2026-06-08 14:54:14.011804,0.7174605999998676,True,,,1780923254026796,1780923254728923
baseline,35,2026-06-08 14:54:15.544478,0.7518613000002006,True,,,1780923255560249,1780923256295840
baseline,36,2026-06-08 14:54:17.110901,0.669252200000301,True,,,1780923257126147,1780923257779807
baseline,37,2026-06-08 14:54:18.593349,1.3525201000002198,True,,,1780923258610038,1780923259945647
baseline,38,2026-06-08 14:54:20.760308,1.736280799999804,True,,,1780923260776466,1780923262495974
baseline,39,2026-06-08 14:54:23.311915,2.3341784000003827,True,,,1780923263326845,1780923265645675
baseline,40,2026-06-08 14:54:26.460253,0.6713693000001513,True,,,1780923266476437,1780923267145573
baseline,41,2026-06-08 14:54:27.960333,0.7692463999992469,True,,,1780923267976404,1780923268729285
baseline,42,2026-06-08 14:54:29.543376,0.7363669999995182,True,,,1780923269560253,1780923270279404
baseline,43,2026-06-08 14:54:31.093812,0.4699162000006254,True,,,1780923271109251,1780923271563095
baseline,44,2026-06-08 14:54:32.377202,1.0033014999999068,True,,,1780923272392681,1780923273380241
baseline,45,2026-06-08 14:54:34.194721,0.7686314000002312,True,,,1780923274209904,1780923274962966
baseline,46,2026-06-08 14:54:35.777282,0.7520751000001837,True,,,1780923275793164,1780923276528875
baseline,47,2026-06-08 14:54:37.345146,1.0347807999996803,True,,,1780923277360335,1780923278379578
baseline,48,2026-06-08 14:54:39.195292,1.0840198999994755,True,,,1780923279210281,1780923280279053
baseline,49,2026-06-08 14:54:41.093801,0.585542599999826,True,,,1780923281110216,1780923281679074
baseline,50,2026-06-08 14:54:42.495036,0.8510742999997092,True,,,1780923282510390,1780923283345719
baseline,51,2026-06-08 14:54:44.160182,0.6861724999998842,True,,,1780923284176290,1780923284846616
baseline,52,2026-06-08 14:54:45.660426,0.9040396999998848,True,,,1780923285677052,1780923286564575
baseline,53,2026-06-08 14:54:47.377039,0.9697117000005164,True,,,1780923287393247,1780923288346327
baseline,54,2026-06-08 14:54:49.162454,0.6673412999998618,True,,,1780923289176580,1780923289829172
baseline,55,2026-06-08 14:54:50.643426,0.7693432000005487,True,,,1780923290660210,1780923291412446
baseline,56,2026-06-08 14:54:52.228568,0.7363714000002801,True,,,1780923292243281,1780923292978402
baseline,57,2026-06-08 14:54:53.793318,0.6704313000000184,True,,,1780923293809307,1780923294463427
baseline,58,2026-06-08 14:54:55.278544,0.9677818999998635,True,,,1780923295293732,1780923296245998
baseline,59,2026-06-08 14:54:57.060331,0.8539049000000887,True,,,1780923297076458,1780923297913673
baseline,60,2026-06-08 14:54:58.728564,1.0024578000002293,True,,,1780923298743507,1780923299730657
baseline,61,2026-06-08 14:55:00.544124,1.0687963999998829,True,,,1780923300560399,1780923301612357
baseline,62,2026-06-08 14:55:02.428717,0.9350801000000502,False,,,1780923302443579,1780923303363366
baseline,63,2026-06-08 14:55:04.178667,1.1169208000001163,True,,,1780923304193278,1780923305295276
baseline,64,2026-06-08 14:55:06.111873,1.0176024999991569,True,,,1780923306126893,1780923307129462
baseline,65,2026-06-08 14:55:07.945671,0.8841677999998865,True,,,1780923307960195,1780923308829839
baseline,66,2026-06-08 14:55:09.645272,0.7509585999996489,True,,,1780923309660449,1780923310395779
baseline,67,2026-06-08 14:55:11.211493,1.3023934000002555,True,,,1780923311225968,1780923312513565
baseline,68,2026-06-08 14:55:13.328294,0.7181169999994381,True,,,1780923313343595,1780923314045689
baseline,69,2026-06-08 14:55:14.861985,0.9162630000000718,True,,,1780923314876731,1780923315778209
baseline,70,2026-06-08 14:55:16.595338,0.8510784999998577,True,,,1780923316609976,1780923317445928
baseline,71,2026-06-08 14:55:18.260767,0.8517077999995308,True,,,1780923318276968,1780923319112489
baseline,72,2026-06-08 14:55:19.929106,0.7509217999995599,True,,,1780923319943815,1780923320679622
baseline,73,2026-06-08 14:55:21.494946,1.1376043000000209,True,,,1780923321509909,1780923322645246
baseline,74,2026-06-08 14:55:23.461491,0.6018251000004966,True,,,1780923323476696,1780923324062879
baseline,75,2026-06-08 14:55:24.878249,0.9034166000001278,True,,,1780923324893279,1780923325795398
baseline,76,2026-06-08 14:55:26.612355,0.7012757000002239,True,,,1780923326627014,1780923327313238
baseline,77,2026-06-08 14:55:28.128259,0.968408100000488,True,,,1780923328143648,1780923329096428
baseline,78,2026-06-08 14:55:29.909947,1.270474099999774,True,,,1780923329926686,1780923331180141
baseline,79,2026-06-08 14:55:31.995574,0.7843222999999853,True,,,1780923332010464,1780923332779582
baseline,80,2026-06-08 14:55:33.593887,0.7520979999999327,True,,,1780923333610201,1780923334345789
stress,1,2026-06-08 14:56:37.462432,0.9836709000001065,True,3.0,False,1780923397477343,1780923398445682
stress,2,2026-06-08 14:56:39.831723,0.7692638000007719,True,3.0,False,1780923399843642,1780923400612280
stress,3,2026-06-08 14:56:42.062643,0.6840333000000101,True,3.0,False,1780923402076338,1780923402746351
stress,4,2026-06-08 14:56:44.018274,1.1458384000006845,True,3.0,False,1780923404043808,1780923405163684
stress,5,2026-06-08 14:56:46.426310,0.7866638999994393,True,2.75,False,1780923406443730,1780923407212602
stress,6,2026-06-08 14:56:48.480942,0.9660757999999987,True,2.75,False,1780923408493704,1780923409446954
stress,7,2026-06-08 14:56:50.701021,0.6451231000000917,True,2.75,False,1780923410709699,1780923411345735
stress,8,2026-06-08 14:56:52.735042,0.7111302000002979,True,2.75,False,1780923412742903,1780923413446072
stress,9,2026-06-08 14:56:54.819095,0.9773359999999229,True,2.75,False,1780923414843167,1780923415796025
stress,10,2026-06-08 14:56:57.214346,0.8844399999998132,True,2.5,False,1780923417226711,1780923418113155
stress,11,2026-06-08 14:56:59.434560,0.8453797000001941,True,2.5,False,1780923419443519,1780923420279698
stress,12,2026-06-08 14:57:01.802879,0.8099308000000747,True,2.5,False,1780923421809946,1780923422612884
stress,13,2026-06-08 14:57:03.882742,0.8638550000005125,True,2.5,False,1780923423894005,1780923424745991
stress,14,2026-06-08 14:57:06.009890,0.6698058000001765,True,2.5,False,1780923426027332,1780923426679354
stress,15,2026-06-08 14:57:07.942904,0.7413282999996227,True,2.25,False,1780923427960427,1780923428695970
stress,16,2026-06-08 14:57:09.865400,0.6649883999998565,True,2.25,False,1780923429877287,1780923430530082
stress,17,2026-06-08 14:57:11.752088,0.8111700999997993,True,2.25,False,1780923431760348,1780923432562928
stress,18,2026-06-08 14:57:14.000450,0.9126196999995955,True,2.25,False,1780923434010654,1780923434912774
stress,19,2026-06-08 14:57:16.133932,0.6658819000003859,True,2.25,False,1780923436144216,1780923436812414
stress,20,2026-06-08 14:57:18.241474,1.709532699999727,False,2.25,False,1780923438260460,1780923439962582
stress,21,2026-06-08 14:57:21.435468,0.9439977000001818,True,2.25,False,1780923441443809,1780923442379146
stress,22,2026-06-08 14:57:23.762767,0.7674959000005401,True,2.25,False,1780923443776646,1780923444529958
stress,23,2026-06-08 14:57:25.958430,0.8209986000001663,True,2.25,False,1780923445977008,1780923446779204
stress,24,2026-06-08 14:57:28.235141,0.7147936999999729,True,2.25,False,1780923448244240,1780923448963102
stress,25,2026-06-08 14:57:30.484777,0.7957186000003276,True,2.0,False,1780923450493609,1780923451280508
stress,26,2026-06-08 14:57:32.458040,0.9882403999999951,True,2.0,False,1780923452477388,1780923453445929
stress,27,2026-06-08 14:57:34.680788,0.9011971999998423,True,2.0,False,1780923454693173,1780923455595841
stress,28,2026-06-08 14:57:37.048796,0.9147000000002663,True,2.0,False,1780923457060691,1780923457963039
stress,29,2026-06-08 14:57:39.188646,0.8242786999999225,True,2.0,False,1780923459209645,1780923460012479
stress,30,2026-06-08 14:57:41.527156,0.9518891000006988,True,1.75,False,1780923461544101,1780923462478892
stress,31,2026-06-08 14:57:43.776420,0.9553337999996074,True,1.75,False,1780923463794249,1780923464746702
stress,32,2026-06-08 14:57:46.200879,0.6294209999996383,True,1.75,False,1780923466209927,1780923466830154
stress,33,2026-06-08 14:57:48.229069,1.0012371000002531,True,1.75,False,1780923468243632,1780923469229898
stress,34,2026-06-08 14:57:50.569072,0.827491199999713,True,1.75,False,1780923470593747,1780923471396323
stress,35,2026-06-08 14:57:52.840336,0.8892559000005349,True,1.5,False,1780923472860892,1780923473729524
stress,36,2026-06-08 14:57:55.174400,0.8240096999998059,True,1.5,False,1780923475194125,1780923476013600
stress,37,2026-06-08 14:57:57.235890,0.8108206999995673,True,1.5,False,1780923477242841,1780923478046101
stress,38,2026-06-08 14:57:59.366112,0.7144100999994407,False,1.5,False,1780923479377325,1780923480080182
stress,39,2026-06-08 14:58:01.312962,0.8363618000003044,True,1.5,False,1780923481327408,1780923482162658
stress,40,2026-06-08 14:58:03.608578,0.9381347000007736,True,1.5,False,1780923483627161,1780923484546469
stress,41,2026-06-08 14:58:05.818854,0.9659852999993745,True,1.5,False,1780923485826451,1780923486795860
stress,42,2026-06-08 14:58:08.110703,0.9188926999995601,True,1.5,False,1780923488127517,1780923489029600
stress,43,2026-06-08 14:58:10.539044,0.7743447000002561,True,1.25,False,1780923490560251,1780923491313098
stress,44,2026-06-08 14:58:12.529670,0.850478600000315,True,1.25,False,1780923492544172,1780923493379843
stress,45,2026-06-08 14:58:14.580607,0.8161427000004551,True,1.25,False,1780923494594148,1780923495396341
stress,46,2026-06-08 14:58:16.905474,0.8755012999999963,True,1.25,False,1780923496926476,1780923497780714
stress,47,2026-06-08 14:58:19.158115,0.7553699000000051,True,1.25,False,1780923499177335,1780923499913082
stress,48,2026-06-08 14:58:21.053093,0.7604139999994004,True,1.0,False,1780923501077165,1780923501813513
stress,49,2026-06-08 14:58:23.269506,0.7441660000004049,True,1.0,False,1780923503293559,1780923504013122
stress,50,2026-06-08 14:58:25.169452,1.0,False,1.0,True,1780923505177070,1780923506179461
stress,51,2026-06-08 14:58:27.575135,0.7907965999993394,True,1.0,False,1780923507593900,1780923508380746
